address,balance,TDR,Wallet_Age(Days),From_Count,To_Count
0x56c30cec6aaf51cb861e8c271c9ecd43cdb91517,0.06469,0.113,325,2,18
0x49d68d930666c99416aea96fbc7ea355464d1d7f,0.00019,0.073,746,4,4
0x728b6672bceee270e92637bae8bacb54a9b32888,0.00431,0.163,755,47,53
0x3b60e31cfc48a9074cd5bebb26c9eaa77650a43f,1.05968,0.178,645,33,57
0xb4a4644914662fcd424a6025c28c02360ef4d077,0.01132,0.052,410,6,8
0x70a913620fee00f6120fdababf5d65291fce8899,0.00709,0.143,471,16,37
0xfc0591893b0bdb4322d25bdd43904aa9ab137140,0.04438,0.621,566,46,54
0x1c36e11840c374b1740c38bf708f9dc0f3dbbaad,0.31482,0.154,304,4,20
0xbce6ac172da935a8eb54bd102dd017e3dd2b0c9d,0.0,1.818,1143,21,79
0x43dd14091d6769db1a14873506132bbd7f04d384,0.01134,0.266,639,41,59
0x1d309aa3b2e470911508b9ec6bf12a029ae7729c,0.03383,0.035,1738,18,39
0xd64e5de2d257f9a093cc108f9420f449657b07f1,0.00499,0.177,269,14,24
0x1df2535cf0956abec21c4738534885d3849d6578,1.26324,1.754,911,39,61
0x1b8e05dea3412230d860938e91e72b028b53537e,0.00031,0.073,746,4,4
0x4879032313fa7648bf821f9880ba2c645d0f356b,0.00223,0.199,455,29,59
0x0e9dc0f9f075c51b32324d74055d961e3a97228f,0.01764,0.014,1490,2,17
0xe4b304a1edbf23eafdef0ae21796bfe102382f98,6e-05,0.102,746,6,5
0xbe6660fbe96b61b72bf35ffab40eb2ca886a7f85,0.1285,0.061,886,24,27
0x12f8976ba98dba27de83f65b5aefeec690f862a9,0.00297,0.06,680,12,28
0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.03034,0.524,2129,49,51
0x8a59b454032dd474617c2289e9ff66de62f71129,0.00742,4.0,233,2,2
0xfcd05ed62ab38b82e6f19c2d063cd064a1ec6b98,0.00038,0.081,746,4,5
0x159525200c2860a4946097c8b251a7ad4ebde744,0.01217,0.129,268,2,17
0x4247c764ea8b1eb8bf8785192f671ae978e40e22,0.00078,0.072,746,4,4
0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,0.00928,0.101,441,15,26
0x426fccbe1fdb4411f1ce9301dae5d7b70dc28009,0.00069,0.032,266,0,4
0xa434eb11beba2b86f92d7b8b3f2174c8e8ac2891,0.0,0.256,490,43,57
0x2d054602f39ee2285fdde7300753e9484d42adbd,0.06912,0.191,689,37,63
0x3961e180df2789ad2ddfaaa9af630f3ce635886e,0.00033,0.123,843,48,52
0xe80d5a0fcf4aa6046618b67469d381aba9434937,0.01598,0.032,266,0,4
0xa49273cdbf5f77b151e990a843b9431e161dbdd9,0.01212,0.04,265,0,5
0x6f625ca653fcb4cfa2424cbe958aef8c6690c717,0.00902,0.254,557,37,63
0x9adfd762d997bd382028a579bb68bdd49d97493c,0.37982,0.541,533,46,54
0x710a76dbc6b7aad05bf2b18373d3a7ccf77e0c49,0.00529,0.053,116,2,3
0xf4c0a1c30086ff3e4055aaf9b4f249ab52477a95,0.01598,0.032,265,0,4
0x901397dc85072203da7b104460abc49e7d74adaa,0.0,0.0,0,0,0
