address,balance,Days_held,Amount_Received(OP),Amount_Sold(OP),percentage_spent,TDR,Wallet_Age(Days),From_Count,To_Count,Past_participant
0x263024b98a9f51760ea837d670e39f72f48a9676,0.00167,67,3.240837505051279,0.0,0.0,0.5,165,23,27,False
0xe03987f26dd4562091d1d5b622d2002c220add98,0.00157,67,3.603672538110748,0.0,0.0,1.405,109,26,33,False
0x8d22eb9d560f40d0f69e227fbeae563bf2d32138,0.00071,67,3.206662132613565,0.0,0.0,1.718,106,29,38,False
0x226d4e9559b91a58f5763d11722178a983e8efd6,0.0012,34,7.893272905329545,8.0,100,0.654,320,48,52,True
0xb47f278b2a22f48d3b4a13e198b496273e88a8f0,0.00426,53,10.066967896081977,52.5,100,3.333,142,50,50,False
0x28059e5908822de4f4d85c013174416a9da2c3ad,0.00313,67,2.5451679761492247,0.0,0.0,0.532,146,20,22,False
0xc1664a9c9e9e8bac1d8c53020c29513ea74b58ac,0.00389,67,3.1998366966014795,0.0,0.0,1.5,99,24,24,False
0xb488307a7f898dbbd535fd0169955ea0339a4da4,0.0061,67,3.783158314955887,0.0,0.0,1.75,95,23,26,False
0x79e685473ef8d70c98f2629ec89caf3098a77dd1,0.00297,41,18.127221469896725,20.0,100,33.333,204,48,52,False
0x78d58cc37cdaabfde72c9a45b57acbc3abc3d7c9,0.00208,67,11.733095385038707,0.0,0.0,1.695,496,12,88,True
0xb527ff4694817f5e15cd6a8573db67a0cae934dd,0.04313,67,3.709259780559881,0.0,0.0,0.022,201,0,3,False
0x85d8b28864c471ac2c945b2ecc4465e32dc84109,0.01076,67,3.672483170680304,3.663,99.74,0.562,122,22,23,False
0x201585caab4ace66726695df3912d02991e31117,0.0003,67,3.829189727037025,0.0,0.0,0.965,124,25,30,False
0xcf135ec9d6758c20a1c7c520345fe464533c25a0,4e-05,6,3.707400684948989,3.712291410855033,100,1.048,103,22,22,False
0xc751f211c287b5bd9f3cce2d084d3a2e83116025,0.00045,0,7.646652336286351,9.336373042056206,100,0.128,348,20,18,False
0xf5e2443aa6d198b785a820f25435f7793950b209,0.0027,59,4.678776107112319,4.698203024598376,100,0.427,131,28,25,False
0xb5368dee051472c0f53355c4c72963c3b16c2a47,0.23879,21,5.065405521610923,58.1854055216,100,2.083,139,37,63,False
0x1bfba82e818993bf13bb305c4e61e20942767d86,0.005,15,4.217468651700144,6.279998875911878,100,0.68,133,42,43,False
0xc29845bf02a43415fd86025c4488d2e556a77ff7,0.00702,67,3.7292921855724046,0.0,0.0,1.75,95,23,26,False
0x5dac99a20e972b335e074f7c1833a8f9222ea277,0.0,67,4.404764815138958,0.0,0.0,0.064,362,10,9,False
0x059a73a5c182a65629968c0c25a74472a2c4acc6,0.00362,67,3.361948805137481,0.0,0.0,0.055,158,2,3,False
0x77585f53cb7ba4d4e01d91d06b29b352b95e39a6,0.00066,67,5.318856554595275,0.0,0.0,0.257,258,16,33,False
0xc69d53e21c6bcbff3f8ee4bab4948982a71f6fc4,0.01371,67,4.639636268912804,0.0,0.0,1.926,94,24,28,False
0xd86f069c94e5cde90d7a20490f738897cbb6aea1,0.00913,67,4.6354530209571685,0.0,0.0,1.966,96,29,28,False
0xfcb0cc716b45d83c23dda8cccced33cd32724cff,0.00245,38,5.563580850877513,15.563587049880711,100,0.556,182,43,42,False
0xad8717e33c719a9b407ad6b40d0be237845c2fbf,0.189,67,85.12603106707685,0.0,0.0,0.016,314,0,4,True
0x3a7a2554b98577ef723424bb3e0ab99b80ed4c12,0.10149,67,5.317742421280249,0.0,0.0,0.062,320,9,11,True
0xf34120790cfe6767dd81d11a6bcd30151d4b2a8d,0.00758,67,40.81264484239733,0.0,0.0,0.971,318,49,51,False
0x8d393563882d46173636eae313e4c75f6d9ac3ed,0.00162,67,12.871689020932914,0.0,0.0,0.093,388,14,16,False
0x5d189f9630df366148897132c7b723c4ef48bef1,0.00288,19,10.952143122332645,17.81950520277362,100,0.214,397,36,39,True
0x53097098479ee25a7632a6f65cb479b9d74d2f51,0.0,67,4.315113300375585,0.0,0.0,0.964,122,25,28,False
0x21a441ae1af9fa43f9f98102a5926c92966af09f,0.01587,67,6.042376695727048,0.0,0.0,1.01,207,43,57,False
0x6f6040f12a0a821e1f6085dd75c105c9830cf43c,0.00015,0,5.154927486506533,6.254927486506533,100,0.958,92,34,35,False
0x9696d9e4d7d1a3bfc1e7ca7e0ea3ab957f84f743,0.0781,67,246.234495622591,0.0,0.0,0.028,317,1,6,True
0x437a4a6b9f38047a5e281e46219b8208d103bbd6,0.00056,67,3.053256511163795,0.0,0.0,1.13,113,24,28,False
0x6091c24b48334823ca4e41cef83ff6b49dfc235c,0.00074,2,8.593702478218551,8.593702478218551,100,0.07,519,17,15,True
0xd450eb0034d705cf2b58742d91a7114882e0e5f1,0.00032,67,4.075563747423868,0.0,0.0,0.04,469,7,9,True
0xe64290f31019acdbd1162ed379aa168b8cbab991,0.00016,6,766.2867143464706,2801.0,100,0.213,506,41,59,True
0x8cb651caf2b84c560ac0f48350768f30895fe4f3,0.00057,67,4.441761087130206,0.0,0.0,1.75,115,41,43,False
0x3be3b5cc353975de22d9cb4d9e36866792708671,0.00641,67,87.19386987842286,0.0,0.0,0.036,320,2,7,True
0xc7c678085717ee7bbb954f67e731c25a85e5d9f9,0.01243,67,3.3509159919789933,3.121,93.14,0.947,130,35,37,False
0xc4e1ea4bd9e084b00e81dfaa3b52e8705c1a605c,0.00089,67,9.186364027578753,0.0,0.0,0.25,320,32,45,True
0x6abadbd5320bf25b349242ebfc7fa293601ea47f,0.21474,67,179.08401955379412,0.0,0.0,0.055,333,6,12,True
0x9507a8f80eb3ed12ae61a2a95e6b5edc8c543d10,0.00389,67,4.970649100840952,0.0,0.0,0.713,152,38,49,False
0x1e399836998c37a07c63f6561c0539ed4cbdc60a,0.00021,67,3.824336707202298,0.0,0.0,1.5,103,25,29,False
0x39f3186d7db84f48b5ff56457ee8bf6ca38c1a0d,0.02301,63,2.891855520518855,2.8918951686600196,100,0.645,97,29,31,False
0x33b09ccc16ed0c85e91311ad2654d6d1bb50c6f1,0.00175,67,5.022981123693518,0.0,0.0,1.6,94,23,25,False
0x270f08f6cb26e003cf76a1fa888da25b426f8c88,0.00782,67,4.150922746402639,4.0,96.36,0.839,128,33,40,False
0xddfba3aad19d3f466472b5ea8a5b0f77e59b4fc6,0.06367,67,123.56036305026517,0.0,0.0,0.037,320,4,6,True
0x299dc65de39bd7b353f2e16881eade0057d4d010,0.0152,67,39.92578927919744,0.0,0.0,1.786,213,45,55,False
0x8c4177893ae5bc3d8c13ae947c1f83a97a7c7cf3,0.00116,67,3.384856894815816,0.0,0.0,0.632,121,27,28,False
0x6660a71e5c0510dd2d4c5ebaa59c07a1b6e68314,0.01442,67,4.498443119936872,0.0,0.0,0.853,169,38,49,False
0x75f3632cd64eb2005c8b2e6ba50a401c2b880cf6,0.02186,42,4.5654371015760375,35.39587745677512,100,0.392,206,27,46,False
0x8de42a7b282832b84bfcf7c2e9edb882b99abaac,0.00588,0,24.91174917651184,24.91174917651184,100,0.704,395,53,47,True
0x2dbc39f3a74b646ec38e7fa5efa604598d8ac544,1e-05,67,11.6088529923471,11.6,99.92,0.813,321,47,53,True
0x5bff9cf37eca090717e6c6c7e5596c2507a5a1af,8e-05,0,2.958731687668921,3.143357979424243,100,0.311,179,22,25,False
0x3c4f92b8dcd10ea4defbbf6ecde83ec4c199565f,0.00011,67,15.902114050726118,0.0,0.0,0.556,130,16,19,True
0x5352f8e281822c3c715b150f113626945da06bdd,0.0874,67,5.757562614688909,0.0,0.0,0.806,129,21,29,False
0xdbd950d516dd8f9bdcbb4a7ddf1e2ba98ef836eb,0.00196,36,5.153299364642751,5.213386849204048,100,0.299,200,26,30,False
0x4cef3395222fb0fe40aff6ac53a007fdddcf3e23,0.00171,67,6.961229923613527,0.0,0.0,0.014,511,2,4,True
0x6a34c0e9e5957b7da5446e42c4702e3754687f01,0.00056,67,2.833384658443823,0.0,0.0,0.763,143,27,31,False
0x5e0b1f370c47cffa0e7a87137e9b8036e79caa2a,0.0043,24,54.89517315084392,74.21558041100835,100,0.314,227,30,29,True
0xd14e57fd7cd9e57464d5b3f5f1ec32f82c56f88c,0.0,67,3.308352760515767,0.0,0.0,0.037,361,6,5,False
0xa2e83e57502a89a3af7ceacc195b320f9ad7d64d,0.00934,0,21.691092970313,21.691092970312994,100,0.047,515,9,12,True
0x73eef0c327d324a4ca2678fde2c91fb69485554f,7e-05,45,4.165417135107344,4.165417135107344,100,0.052,390,9,10,False
0xffc730af2d002ff93738091d6518706d1668d1ff,0.0,11,9.13704628587264,9.13705058189343,100,1.622,93,30,30,False
0x67fe6029f9016bb37d3b79922bc45cfc3b5da0bc,0.00013,67,4.063123054901219,0.0,0.0,1.848,100,28,33,False
0x0f90b53d9910ae2b7eb2fd2d641976ea270d1cf4,0.00479,67,3.7993255264538544,0.0,0.0,0.346,197,27,28,False
0xde36bf390462705eb65f880c02e069c7cdc59dd8,0.00829,67,4.880973758725324,0.0,0.0,0.65,136,30,37,False
0x1d9ffeabb564ebd24528adf85e9c3ddcc125557e,0.00473,67,6.267787161302316,0.0,0.0,0.014,498,2,4,True
0x8dae0b0383c0496f33a51c5d45fc3592a454e7e6,0.02121,12,8.112615355573412,9.8,100,0.189,375,27,37,False
0x253e75eb8c89426a49f979242a96a523b523b9e2,0.00633,0,4.363695916483537,4.363695916483537,100,0.069,261,8,10,False
0xf28a8a066b51fca5d5cd65e3dd4f81a4b3be7458,2e-05,6,3.6481207505184585,3.648266122287847,100,0.906,125,28,30,False
0xdfac8a4453bc1770a3ec3a257a25cd78b5a499b4,0.00389,67,3.7390229387649314,0.0,0.0,1.264,120,31,36,False
0xb3251cf72db6d356ef72836a400557932c823fb4,8e-05,67,2.9010454195116147,0.0,0.0,1.014,137,35,36,False
0x88666bf5efc9277aa6c48a510a7e7d16182e3285,0.00253,67,4.598686917643126,0.0,0.0,0.343,280,34,39,False
0x97805f6a48c89e1bc7b4df0e26aef26b7c84ecf7,4e-05,67,2.870369333432612,2.8,97.55,1.333,109,29,31,False
0x87e92ef9f04631b9471674fa72347341efaff8cc,0.00265,67,135.32568817514434,0.0,0.0,0.021,259,0,4,True
0x30fa386bbbc338e191d47154186edc81cb873d3f,0.00685,1,4.502416313021469,4.5024676964832135,100,1.794,100,29,32,False
0xef49568d69c58787ada2e4d473206c62bbea2869,0.0016,67,3.968312323657016,0.0,0.0,1.395,110,26,34,False
0xae87991004b840c95581c682a570281b97ecc1a4,0.00771,67,3.75334930636144,0.0,0.0,0.774,98,32,33,False
0x82a6e4de8d398e8779ed965c437958f8420bde4a,0.00216,0,40.36813761293005,45.0,100,0.752,320,52,48,True
0xcc60b48a1ac8adf7f52b7647dc9a0eaf8d622096,0.01671,67,4.546885728993857,0.0,0.0,0.017,363,2,3,False
0x0091c05a50ef584f09c5c8b813a207198643788a,0.39211,23,7.985478407104738,13.786203408345017,100,0.422,321,21,79,True
0xdb739cfbadd0a3422e31aaa34af6fcea13b1d3a7,0.01743,67,2.880017442088407,0.0,0.0,0.05,321,9,6,True
0x1d629c9c1a1551bd0363ff0bbe30fe3cc50a222b,0.3079,67,47.98971486018521,0.0,0.0,0.526,353,51,49,True
0x0f9119d9fbffb82fa094c8734661b4319ef7a964,0.00047,0,13.090310091944438,43.97813544264931,100,0.31,505,49,51,True
0xf9f75c94290f823c50cf78d81aef3ec457155dc5,0.00206,67,16.014000277663698,0.0,0.0,0.309,317,43,51,True
0xe462f96c39858c218a28e081164fda3b3de4a8c0,0.00157,67,3.4196805281340774,0.0,0.0,1.613,98,23,27,False
0x02fc40b25e05422d940dfd4672de39aa198236a9,0.00585,0,3.4654826326546733,3.4654826326546733,100,0.027,228,3,3,False
0x2ef1c8f8dd4d8dbea52d7746d9f1680a6ec75590,0.00016,20,16.717974068626845,16.717974068626845,100,0.142,392,24,28,False
0x2f1557867a94ba141ecd722d1b8ac5aa871efbb4,2.77133,67,4.208190850319271,0.0,0.0,0.305,355,38,61,False
0x461a91819e787f0af7855b4d8424158c2d17b77e,0.01086,67,3.5814678040164583,0.0,0.0,0.686,138,32,51,False
0x4be7cce8ed5b631ada582f860366200656855c7f,0.00294,54,6.288374013795256,21.41346070471172,100,1.19,164,46,54,False
0xf116569b3f888d639372a5485685a6d8ee28a593,0.42471,0,39.40168355943258,49.092222550324344,100,0.508,474,51,49,True
0x3c7a3db190980b9ad3f81393a08da3a0d8d02ebc,0.00347,67,3.244846094883776,0.0,0.0,1.191,114,27,29,False
0xda484456c6389025e836c13c56b449a9aab4b243,0.00224,8,3.907063748191563,9.4,100,0.552,96,24,24,False
0x2ec82016835c0589d930b9c964fed8099fcec094,0.00498,0,242.77456647398847,918.6832956409341,100,100.0,314,49,51,False
0x7e7f118091b4b3215a26840d9b7c793439f47e9e,0.0,67,8.861382914888846,0.0,0.0,2.464,96,33,36,False
0x093c95fed3346dfd439c9e0f433baa883320a625,0.00097,36,3.883950026180812,3.8839668808996164,100,0.761,119,33,34,False
0xb140aa054f5ef9c785f109ed2b80d965fb991388,0.78733,67,1458.9517352775113,0.0,0.0,0.196,516,42,47,True
0x3f38af9ea2c98fe6d28c7960e56dd6c10a09c70d,0.12162,67,2.982898960571107,0.0,0.0,0.224,246,20,33,False
0x937593b235a2453ba60ae257b41537d7fcfb5d95,0.00033,0,4.587475954652819,4.58748323418162,100,1.02,98,25,26,False
0xbae84b55196e793b52c8f02145de6756df04f1c7,0.00718,67,4.648851687093054,0.0,0.0,0.588,163,35,45,False
0x979eedd7aa29c9a30f22531b5315ac26a05debb6,0.00061,67,3.028575352664434,2.6,85.85,1.35,107,27,27,False
0xe3cd3e5362f0595ad7a11cc522ca4dc4723550e2,0.43567,67,12.909399917181052,0.0,0.0,0.261,357,40,51,False
0x30dec76038f945dc8af5c457e30f4a1626e81b1a,0.00979,47,18.804733326565582,127.0,100,0.13,182,6,15,True
0xdbfeaf48cbad9b9b9aa3d46642c8cc65bbe73e88,0.04262,0,6.700259010343624,6.700259010343624,100,0.04,309,5,5,False
0x0258da40e011acb8e0f6308d6dda4de363c9b604,0.01475,67,3.5484370884131,0.0,0.0,0.024,513,5,7,True
0x0a707939239a5f1058662769f95505ae6dd36687,0.00033,4,5.258759764321985,5.258759764321985,100,0.032,341,4,5,False
0x5cd9a92cad86d04dc0d7fd3f1c84cfade66df258,0.00019,24,5.161403852897154,5.161403852897154,100,0.066,432,12,14,True
0x5e71217e05f5c42902faf7b2621859f11ad4d064,0.01473,67,3.159089581187221,0.0,0.0,0.012,320,1,2,True
0x0b420da075b672dbb79beb8fc9605a6998a9923b,0.00137,2,196.9246060481833,196.92460604818334,100,0.183,431,33,34,True
0x33eb67090a7fe79c48ce179efa33e09145f02c60,0.0006,67,2.882667193945767,0.0,0.0,1.353,101,22,24,False
0x23d65814f48d01680732c9d7200633cee3692a37,3e-05,0,136.0116975921251,545.4212991786312,100,0.07,320,7,11,True
0x07e9be515311b8a98887aacf62692f9f16040fd7,0.00221,40,3.264663160462587,3.264663160462587,100,0.686,96,25,23,False
0x57166d14d8660e94768859fb4acedb6964752d88,0.00798,67,3.955926523888945,0.0,0.0,0.806,129,23,27,False
0xaa5b8aa9eb3bad3807663a99746f760fdd41e562,0.03,67,156.34278340498685,0.0,0.0,0.089,505,18,21,True
0xb173b7848738b86158f065f326feb70a21c33d90,0.0236,67,7.290650309234454,0.0,0.0,9.091,108,48,52,False
0x2e76d2cf3c983dd1fcf6ea3842a4f4b0f8a47af0,0.01156,67,35.02367117632344,30.0,85.66,0.671,320,48,52,True
0xb12aa8282b00de547fda518cff984a375a61a29d,0.00071,67,5.823996729174005,0.0,0.0,0.063,320,8,8,True
0x08266b06f714e953388e3e7da2717f92bfd03195,0.01384,67,3.0808366164727943,0.0,0.0,1.417,103,24,27,False
0x1a476d06dd5a9e15ab51da73c3245db6e381e984,0.00055,8,4.862335734412731,4.93,100,0.327,319,40,45,False
0xc9e2213f7e11d253a6bdada4bc67795d407a3400,0.00594,67,82.37835327981533,80.0,97.11,0.086,350,14,15,True
0x841eb4770a1ec5b607c12a01ff4dde7fff93ec1b,0.00241,0,12.61301104092876,13.0,100,100.0,127,46,54,False
0x5ecdd676da89c833e0d8ba8f5f4210edf6ce4b19,0.00693,67,10.516938533731418,0.0,0.0,1.587,205,46,54,False
0x164fa9bfda43a5fdc636d1f4c8d4954c2e9b3182,0.04402,67,11.773037033089064,0.0,0.0,4.545,114,46,54,False
0xc99da3b4df54db0ea8a03660245600dfc83d3222,0.00022,4,5.605352725787606,5.63,100,0.03,325,2,6,False
0xdff144646c255181ee81de022fe80a8d32ad0834,4e-05,0,8.919048188382863,10.91906810131936,100,0.284,268,29,28,False
0x99ad85039c547103f24cd2ecfdd4bb1e1a428a5e,0.00489,67,2.891582304497496,0.0,0.0,0.025,432,5,4,False
0x39e9d63f0762d71a3ec3661c14d424ca23107c05,0.03567,67,3.1928385089792126,0.0,0.0,0.071,474,14,18,False
0x6deb278cdffad666bb18b8662e2cb3bc26dea743,0.00043,67,6.6297256462200505,6.609753370879121,99.7,0.193,432,32,39,True
0x45caa8a47fd3f649835fc24e785bf3fa240fe028,0.01952,8,6.7797037835264335,6.7797037835264335,100,0.926,204,44,56,False
0xe822985225b8ed182fd23cca9d8d741f2c1c047f,0.0003,67,3.7942666717297993,0.0,0.0,0.486,177,25,28,False
0x11d0b9058104247be40744b1e5a708fc0ae8f7cc,0.82896,67,4.744586160076481,0.0,0.0,0.071,321,6,12,True
0xf104db1c8f38566f262458fdc4c9cada2bdd0d26,0.00101,67,5.620221538069352,0.0,0.0,0.056,477,9,14,True
0x4e0748aca589462c3baf45b53cd5c2ea09bdf795,0.00136,67,5.348908884271809,0.0,0.0,0.903,170,44,49,False
0x06c65cbcddb70861e999014065f0cdc8a001c8f7,0.00493,18,8.30202967723192,8.30202967723192,100,0.089,376,15,14,False
0x17177177e35cb7b41f1fa35c516b4a0790faf3a6,0.00195,67,6.358444323969311,0.0,0.0,1.265,116,30,32,False
0x4b4aa5f89d2a1e4b4858ab5906b1a1a6bad90941,0.0,0,3.637119801648111,4.659743935535655,100,1.169,138,44,46,False
0x42e81fa644a0c08bef802cbd31fec6a14a50b871,0.00169,67,4.590385838213113,3.3,71.89,1.411,122,39,40,False
0x023811bc5e8992f11ca8395c3bc94634fcce42ba,1e-05,0,4.535895221953871,4.5358,100,0.643,164,31,32,False
0x75a4352500abd12a89cf65fadf9c044fcde32818,0.00532,67,3.012063200109749,2.915780020532946,96.8,0.556,142,36,39,False
0x6fdf197a7ab6167a32724f01250e2283b6428b56,0.00017,67,3.204231521047627,0.0,0.0,0.75,103,12,15,False
0xb80a8a222e9eec886247cb6624fb48f7d37b3253,0.0651,67,94.52437910462034,44.5244,47.1,0.087,515,23,17,True
0xc458d99865ad2c6fefb2f18e040bfaedb45eb1b2,4e-05,0,2.850489494398006,3.204787911470268,100,0.821,123,22,24,False
0x59cb8e935f4ee6d9ee89e1318c27ae136ea8496e,0.00546,67,3.29975413148601,0.0,0.0,0.49,157,34,38,False
0x1f43707ad966b535c2b9c808a78966d7350c3e0e,0.00165,67,2.870417766392376,0.0,0.0,1.302,110,26,30,False
0xf7baaec19d4290f2e8702a03ce506e809f9f55aa,0.00305,67,5.94539857893016,0.0,0.0,0.073,452,13,20,True
0x22f3bdd1135e62ba7ee980ed53ded634e412869c,0.0,67,9.191885263700854,0.0,0.0,0.01,276,0,2,False
0x8ede7118dab2d816e8aec6445a1934ff9d3ae52d,0.04762,67,3.656162443987373,3.6326139400010837,99.36,0.648,115,32,36,False
0xec70566f07dcb6e84b4e1eafe5d5b0fd65e6973a,0.01978,67,3.302151949194872,1.5005246159976338,45.44,0.87,169,46,54,False
0x98f1367c111f71396e4a0c10e7046954226c7888,0.00077,67,4.835916829378167,3.5,72.38,0.567,196,45,44,False
0x9191e22b2c1ae704d728f50be907c65f51bba88a,0.00644,0,5.172205096112946,5.187378641437497,100,0.339,347,52,48,True
0x2bf659ef97e52ea4b1084e0a7560137279401a5d,0.0082,67,6.777205592959004,5.6,82.63,0.251,312,31,33,False
0x86e7d1e6fd8b1f9708a374b807d4364113cae7e3,0.00196,67,3.8680530942630416,0.0,0.0,2.0,94,26,28,False
0x6c53bdf34aa69380e92d3b316959ee336f88e1f8,0.29772,67,15.406941963089878,0.0,0.0,2.381,207,44,56,False
0x6d5d38d0970ef043d5cef0aeb081c926bb6c291e,0.00153,14,13.430972488504962,13.430972488504962,100,0.024,519,6,5,True
0x1e25c2827c34616e20aaf67e71a0b47bdbcaffa9,3.5032,67,5.087839923989566,0.0,0.0,0.083,160,3,6,False
0x6a7ddc4f16177243b41bf37c099122eb6e5c956a,0.00033,67,3.030697952527309,0.0,0.0,0.722,103,12,14,False
0x708ae9afbbabfbee5909fadfc69f6a4fd01ee3fe,0.02434,67,2.977023777869061,0.0,0.0,0.957,114,22,23,False
0xce377d0a99ad893ce8ec5b2e35929ecf3c18682b,0.00029,67,4.733787128786441,0.0,0.0,0.952,129,29,30,False
0x0ca1c301a2f071542abd0dd8a14f94366bc7d85f,0.00643,67,3.4784371041094904,0.0,0.0,0.548,128,32,37,False
0x4e69e04612e3d6a09ec2d36509a0d65ab4844897,0.01257,21,5.130924130090746,11.1,100,0.203,332,27,31,False
0x64a5b407b4242f95871b27f0bef085f5f75edd05,0.01872,18,11.676571907285108,13.13609227024053,100,0.166,367,24,29,False
0xc0a26b567430e1b4708a26677c07b04e94e37a8c,0.10195,0,3.305315451892646,3.305315451892646,100,0.034,197,2,3,False
0xdb02d8c74ce3840c5a21cab5093629dc652c601f,0.0025,67,5.943658761701285,0.0,0.0,3.704,119,46,54,False
0x0ef094a1dc693a72f8c9e1dc3a13b2e5b9e43e66,1e-05,67,4.679048268985754,0.002943047369074787,0.06,0.619,166,45,51,False
0xccbdc6e710eecd5d4bb039965344ada24307840e,0.00205,67,13.726404492125884,5.201982,37.9,1.053,320,37,63,True
0x43f593790d1dd6753abf00c13900831941b1b27d,0.0074,67,3.700367288048125,0.0,0.0,0.621,162,28,31,False
0x0f5dc5950f8fa25f8320d93c65092d4fcf5fb002,0.0014,67,7.263690848101766,1.0,13.77,1.012,96,41,43,False
0x08dc5ce49a39b4ec5eaf3f6c469086e383a77a02,0.00955,67,5.187240651893925,0.0,0.0,1.962,93,25,26,False
0xcfd85c1db2487ddce7aa0ebe40c50a517955b5d0,0.00113,67,4.199382598693668,0.0,0.0,1.576,100,24,28,False
0x6e0869df372a0dbd16746735b24deffc2de3cf9b,0.0,67,4.457469050357463,0.0,0.0,0.024,357,3,4,True
0x860afbff0bde96d355f4ec10307739289f991897,0.00514,16,6.982617494564074,6.982617494564074,100,0.085,381,14,14,False
0x2feb15fe4aec8bca2500f3828b76408066bd216a,0.00066,67,6.332160363434743,0.0,0.0,0.647,160,42,57,False
0x86f88b10a1de12bca122ef82ee2ec88316009489,0.00814,13,3.692947985064261,27.192968476576784,100,0.439,145,29,32,False
0x5081e77f408f408dde27f2a5bf9e42af12bf7ab5,0.0131,67,3.950791523224444,0.0,0.0,0.34,196,31,34,False
0x790de6f4edcc1ecc49cfd1ecbddd320d851c4f15,0.18449,67,39.96286075824931,2.0,5.0,9.091,201,46,54,False
0xb734a2826e976688f87ca60f7940daa42eb731fa,0.0058,67,4.072941610468956,0.0,0.0,0.655,121,36,42,False
0xd150ae7f9ae8e74cb3506062bae28006a7f8b7cf,0.00838,0,32.074900205205566,33.09817549076824,100,7.692,187,42,58,False
0xf3b7b6065dd815fa4efbed65b41e27b743426000,0.00068,0,22.256880212866005,22.275618460125965,100,7.143,234,38,62,False
0x309a9f86bcf2940dd66dca83f3bc741a16a365b0,7e-05,0,10.15670423715561,10.157143925345581,100,0.197,320,25,25,False
0x93af239db06c41adea389ab30b3b6a9e69d34a8f,0.00282,28,87.78591507522229,101.91,100,0.305,320,33,63,True
0x358ab77888e536e6426e4ee27a7120ed17425172,5e-05,67,4.474616054541028,4.4,98.33,0.16,510,38,40,True
0x1f7c1549c67fd074b2fde6b6d03d55fc47aa3abb,0.00857,67,3.399831105229271,0.0,0.0,1.735,101,28,31,False
0xad704ae979d96fc496ef32dbc6b1bd69f193b86b,0.00283,67,3.3738430783620696,3.373,99.98,0.517,127,30,31,False
0x459d73b6c8c6c635e6d7c1c8c28da8adab255e5e,0.02359,0,15.849278271537887,15.849278271537887,100.0,0.279,365,45,55,False
0x310d3ac2f8a0754cbf1bb8e84305b066eda1e916,0.00421,67,5.593179399007389,1.0,17.88,0.293,475,49,51,True
0x2182744a243e50dc5bf8e1cb4657748e19646f60,0.00195,67,23.736422539133603,23.05,97.11,20.0,207,46,54,False
0xd139938778d0b1268e585b51b8552856fdf28133,0.00064,67,3.097419609773705,0.0,0.0,1.109,113,24,27,False
0x26abcb3f9a72a5777ae86c9fa389fe01fed2bad8,1e-05,11,6.9899036147111815,7.5,100.0,2.381,99,59,41,False
0x889f3e3da932c36db4d0492e021899ce1544e703,0.04071,67,16.934192347288146,0.0,0.0,50.0,105,51,49,False
0xfdb7d68c84814404111d8c8e7bc377f1375d113e,0.01038,0,4.022263301172822,4.022268658835026,100.0,0.973,120,38,34,False
0xed2044dfd7a57572c5f825137f13834db966e6e2,0.00928,67,2.8627184024862427,0.0,0.0,0.012,318,1,2,True
0x3fe9b3a4180c2e8c876f050be94c92632392263d,0.00967,67,25.98897415168945,0.0,0.0,0.077,146,0,6,True
0x6209e9c26a033234e36bdbf654416bfe549b20fa,0.01308,56,10.44661487548946,19.484865061344,100.0,1.111,260,48,52,False
0x99af87aeff62e73bbc6918ec81156f28892db88b,0.00047,67,10.468453873936005,0.0,0.0,1.775,93,34,37,False
0x8b6f82d834e49cbeff2e7ff1b798c3124a68be04,0.013,67,8.05795347750002,8.03795347750002,99.75,0.252,432,44,50,True
0x69491a5fe4fa749dcb01c9d07e1ede52ad7a32cd,0.0,67,3.820589272988975,0.0,0.0,0.016,195,1,1,False
0xe765e7525b2a2ee0fda96abe8ca3ef5e60ffd256,0.00297,67,16.750970724847527,0.0,0.0,0.026,492,6,5,True
0x0b038eb06cb616ec3d6426d12dd6a9c191baa157,4e-05,0,13.902026970769729,15.047913562456497,100.0,0.297,355,42,48,False
0x281058cc98e8c85d078585edb508898667ac4043,0.01358,67,28.716136499821367,4.0,13.93,2.222,260,49,51,False
0x173f4d78c8a1142c9c5d12e5997cd6d2afce98cc,0.0,67,4.147146198440466,0.0,0.0,0.742,160,33,36,False
0xfc8a8c09d6e00a8a23699435b3004adae81533d7,0.00014,67,2.8618520070277165,0.0,0.0,0.708,163,33,35,False
0xa3037efd66045a06406f54336e8089c39b8fd1f7,0.00278,67,3.5067120203848603,0.0,0.0,1.703,104,29,34,False
0xb205f620f7a583dc6e79e502b3fefec7f35bbc4b,0.004,67,5.513721700446517,0.0,0.0,1.867,97,27,29,False
0xaa9772209488196aece51b4e62f67e35ba9f5b1d,0.01349,67,3.224701195519256,0.0,0.0,0.162,333,21,26,False
0xcf494f1fff526a257213c12d98659aae88eeb14f,0.00983,67,11.123923732337907,0.0,0.0,0.152,364,20,25,False
0xebd99a8a55f4a2b5362327d4ca368d1f34bb03c2,0.16129,67,5.24140780778167,0.0,0.0,1.56,92,19,20,False
0xd5f365e2da72bc45210e0b771a914b98b64ca7d9,0.00995,67,2.939276021682552,0.0,0.0,0.012,320,1,2,True
0x5d49a70571b4bae2ccd6c1044509703992b7923d,0.02211,30,8.420821806346435,8.420821806346435,100.0,0.231,513,34,66,True
0x395a4b3eb166412e1e1ba5bf195f20c9ec88ef10,0.00064,67,3.453200070669107,0.0,0.0,0.806,129,23,27,False
0x306f2adeaa4cce9fe5f21177c936524c089a67a4,0.06473,67,4.685163503393893,0.0,0.0,33.333,128,49,51,False
